07-03-2025 10:17:29,Start Pre-Purge,3.636577
07-03-2025 10:17:29,Start Pre-Purge,3.737160
07-03-2025 10:17:29,Start Pre-Purge,3.837490
07-03-2025 10:17:29,Start Pre-Purge,3.937774
07-03-2025 10:17:29,Start Pre-Purge,4.039482
07-03-2025 10:17:29,Start Pre-Purge,4.138974
07-03-2025 10:17:29,Start Pre-Purge,4.239926
07-03-2025 10:17:29,Start Pre-Purge,4.339864
07-03-2025 10:17:29,Start Pre-Purge,4.441638
07-03-2025 10:17:29,Start Pre-Purge,4.541353
07-03-2025 10:17:29,Start Pre-Purge,4.641329
07-03-2025 10:17:29,Start Pre-Purge,4.741161
07-03-2025 10:17:29,Start Pre-Purge,4.840925
07-03-2025 10:17:29,Start Pre-Purge,4.942086
07-03-2025 10:17:29,Start Pre-Purge,5.042197
07-03-2025 10:17:29,Start Pre-Purge,5.142807
07-03-2025 10:17:29,Start Pre-Purge,5.242813
07-03-2025 10:17:29,Start Pre-Purge,5.343653
07-03-2025 10:17:29,Start Pre-Purge,5.443829
07-03-2025 10:17:29,Start Pre-Purge,5.545343
07-03-2025 10:17:29,Start Pre-Purge,5.645104
07-03-2025 10:17:29,Start Pre-Purge,5.745961
07-03-2025 10:17:29,Start Pre-Purge,5.845927
07-03-2025 10:17:29,Start Pre-Purge,5.946550
07-03-2025 10:17:29,Start Pre-Purge,6.047628
07-03-2025 10:17:35,Start Shutdown Purge,0.000000
07-03-2025 10:17:35,Start Shutdown Purge,0.098007
07-03-2025 10:17:35,Start Shutdown Purge,0.199875
07-03-2025 10:17:35,Start Shutdown Purge,0.301199
07-03-2025 10:17:35,Start Shutdown Purge,0.401603
07-03-2025 10:17:35,Start Shutdown Purge,0.502877
07-03-2025 10:17:35,Start Shutdown Purge,0.604001
07-03-2025 10:17:35,Start Shutdown Purge,0.704243
07-03-2025 10:17:35,Start Shutdown Purge,0.804251
07-03-2025 10:17:35,Start Shutdown Purge,0.904125
07-03-2025 10:17:35,Start Shutdown Purge,1.005493
07-03-2025 10:17:35,Start Shutdown Purge,1.105081
07-03-2025 10:17:35,Start Shutdown Purge,1.205442
07-03-2025 10:17:35,Start Shutdown Purge,1.305340
07-03-2025 10:17:35,Start Shutdown Purge,1.406177
07-03-2025 10:17:35,Start Shutdown Purge,1.507112
07-03-2025 10:17:35,Start Shutdown Purge,1.606757
07-03-2025 10:17:35,Start Shutdown Purge,1.707933
07-03-2025 10:17:35,Start Shutdown Purge,1.807941
07-03-2025 10:17:35,Start Shutdown Purge,1.907853
07-03-2025 10:17:35,Start Shutdown Purge,2.008648
07-03-2025 10:17:35,Start Shutdown Purge,2.108664
07-03-2025 10:17:35,Start Shutdown Purge,2.209329
07-03-2025 10:17:35,Start Shutdown Purge,2.309759
07-03-2025 10:17:35,Start Shutdown Purge,2.411455
07-03-2025 10:17:35,Start Shutdown Purge,2.511765
07-03-2025 10:17:35,Start Shutdown Purge,2.612009
07-03-2025 10:17:35,Start Shutdown Purge,2.711993
07-03-2025 10:17:35,Start Shutdown Purge,2.812333
07-03-2025 10:17:35,Start Shutdown Purge,2.914053
07-03-2025 10:17:35,Start Shutdown Purge,3.014346
07-03-2025 10:17:35,Start Shutdown Purge,3.115249
07-03-2025 10:17:35,Start Shutdown Purge,3.216814
07-03-2025 10:17:35,Start Shutdown Purge,3.316845
07-03-2025 10:17:35,Start Shutdown Purge,3.417126
07-03-2025 10:17:35,Start Shutdown Purge,3.516554
07-03-2025 10:17:35,Start Shutdown Purge,3.617892
07-03-2025 10:17:35,Start Shutdown Purge,3.719134
07-03-2025 10:17:35,Start Shutdown Purge,3.819998
07-03-2025 10:17:35,Start Shutdown Purge,3.920057
07-03-2025 10:17:35,Start Shutdown Purge,4.020899
07-03-2025 10:17:35,Start Shutdown Purge,4.121060
07-03-2025 10:17:35,Start Shutdown Purge,4.222219
07-03-2025 10:17:35,Start Shutdown Purge,4.323822
07-03-2025 10:17:35,Start Shutdown Purge,4.423760
07-03-2025 10:17:35,Start Shutdown Purge,4.524334
07-03-2025 10:17:35,Start Shutdown Purge,4.625639
