Time String,Event String,Event data String
13-03-2025 17:16:29,Start Pre-Purge,9.522616
13-03-2025 17:16:29,Start Pre-Purge,9.622163
13-03-2025 17:16:29,Start Pre-Purge,9.721863
13-03-2025 17:16:29,Start Pre-Purge,9.822600
13-03-2025 17:16:29,Start Pre-Purge,9.922697
13-03-2025 17:16:39,Pre-Purge Completed,10.025330
13-03-2025 17:16:41,Pilot On,True
13-03-2025 17:16:48,Pilot Proved,55.102041
13-03-2025 17:16:53,Forced Draft Fan On,True
13-03-2025 17:16:55,Boiler Running,14.027964
13-03-2025 17:16:55,Boiler Running,19.678006
13-03-2025 17:16:56,Boiler Running,26.505764
13-03-2025 17:16:56,Boiler Running,33.333521
13-03-2025 17:16:56,Boiler Running,38.983564
13-03-2025 17:16:56,Boiler Running,43.172427
13-03-2025 17:16:56,Boiler Running,47.361290
13-03-2025 17:16:59,Boiler Running,59.918271
13-03-2025 17:16:59,Boiler Running,59.918271
13-03-2025 17:16:59,Start Shutdown Purge,0.096808
13-03-2025 17:16:59,Start Shutdown Purge,0.196016
13-03-2025 17:16:59,Start Shutdown Purge,0.297217
13-03-2025 17:16:59,Start Shutdown Purge,0.397441
13-03-2025 17:16:59,Start Shutdown Purge,0.498173
13-03-2025 17:16:59,Start Shutdown Purge,0.597819
13-03-2025 17:16:59,Start Shutdown Purge,0.698109
13-03-2025 17:16:59,Start Shutdown Purge,0.798853
13-03-2025 17:16:59,Start Shutdown Purge,0.900733
13-03-2025 17:16:59,Start Shutdown Purge,1.000818
13-03-2025 17:16:59,Start Shutdown Purge,1.101202
13-03-2025 17:16:59,Start Shutdown Purge,1.201272
13-03-2025 17:16:59,Start Shutdown Purge,1.301020
13-03-2025 17:16:59,Start Shutdown Purge,1.400790
13-03-2025 17:16:59,Start Shutdown Purge,1.501804
13-03-2025 17:16:59,Start Shutdown Purge,1.603720
13-03-2025 17:16:59,Start Shutdown Purge,1.703170
13-03-2025 17:16:59,Start Shutdown Purge,1.804498
13-03-2025 17:16:59,Start Shutdown Purge,1.904440
13-03-2025 17:16:59,Start Shutdown Purge,2.005030
13-03-2025 17:16:59,Start Shutdown Purge,2.106343
13-03-2025 17:16:59,Start Shutdown Purge,2.206062
13-03-2025 17:16:59,Start Shutdown Purge,2.306269
13-03-2025 17:16:59,Start Shutdown Purge,2.406780
13-03-2025 17:16:59,Start Shutdown Purge,2.507793
13-03-2025 17:16:59,Start Shutdown Purge,2.606921
13-03-2025 17:16:59,Start Shutdown Purge,2.708745
13-03-2025 17:16:59,Start Shutdown Purge,2.810762
13-03-2025 17:16:59,Start Shutdown Purge,2.912690
13-03-2025 17:16:59,Start Shutdown Purge,3.012580
13-03-2025 17:16:59,Start Shutdown Purge,3.113367
13-03-2025 17:16:59,Start Shutdown Purge,3.214518
13-03-2025 17:16:59,Start Shutdown Purge,3.315437
13-03-2025 17:16:59,Start Shutdown Purge,3.415013
13-03-2025 17:16:59,Start Shutdown Purge,3.516236
13-03-2025 17:16:59,Start Shutdown Purge,3.616113
13-03-2025 17:16:59,Start Shutdown Purge,3.715850
13-03-2025 17:16:59,Start Shutdown Purge,3.817441
13-03-2025 17:16:59,Start Shutdown Purge,3.917554
13-03-2025 17:16:59,Start Shutdown Purge,4.018368
13-03-2025 17:16:59,Start Shutdown Purge,4.119251
13-03-2025 17:16:59,Start Shutdown Purge,4.218976
13-03-2025 17:16:59,Start Shutdown Purge,4.319612
13-03-2025 17:16:59,Start Shutdown Purge,4.419933
13-03-2025 17:16:59,Start Shutdown Purge,4.521516
13-03-2025 17:16:59,Start Shutdown Purge,4.622467
13-03-2025 17:16:59,Start Shutdown Purge,4.722490
13-03-2025 17:16:59,Start Shutdown Purge,4.822971
13-03-2025 17:16:59,Start Shutdown Purge,4.924359
13-03-2025 17:16:59,Start Shutdown Purge,5.024031
13-03-2025 17:16:59,Start Shutdown Purge,5.124620
13-03-2025 17:16:59,Start Shutdown Purge,5.223773
13-03-2025 17:16:59,Start Shutdown Purge,5.324663
13-03-2025 17:16:59,Start Shutdown Purge,5.425459
13-03-2025 17:16:59,Start Shutdown Purge,5.526443
13-03-2025 17:16:59,Start Shutdown Purge,5.626337
13-03-2025 17:16:59,Start Shutdown Purge,5.725762
13-03-2025 17:16:59,Start Shutdown Purge,5.826529
13-03-2025 17:16:59,Start Shutdown Purge,5.925818
13-03-2025 17:16:59,Start Shutdown Purge,6.026096
13-03-2025 17:16:59,Start Shutdown Purge,6.127827
13-03-2025 17:16:59,Start Shutdown Purge,6.228547
13-03-2025 17:16:59,Start Shutdown Purge,6.328543
13-03-2025 17:16:59,Start Shutdown Purge,6.428298
13-03-2025 17:16:59,Start Shutdown Purge,6.529326
13-03-2025 17:16:59,Start Shutdown Purge,6.630354
13-03-2025 17:16:59,Start Shutdown Purge,6.730088
13-03-2025 17:16:59,Start Shutdown Purge,6.831585
13-03-2025 17:16:59,Start Shutdown Purge,6.932584
13-03-2025 17:16:59,Start Shutdown Purge,7.033244
13-03-2025 17:16:59,Start Shutdown Purge,7.132928
13-03-2025 17:16:59,Start Shutdown Purge,7.233807
13-03-2025 17:16:59,Start Shutdown Purge,7.333738
13-03-2025 17:16:59,Start Shutdown Purge,7.433881
13-03-2025 17:16:59,Start Shutdown Purge,7.534656
13-03-2025 17:16:59,Start Shutdown Purge,7.635362
13-03-2025 17:16:59,Start Shutdown Purge,7.735039
13-03-2025 17:16:59,Start Shutdown Purge,7.834944
13-03-2025 17:16:59,Start Shutdown Purge,7.934771
13-03-2025 17:16:59,Start Shutdown Purge,8.035544
13-03-2025 17:16:59,Start Shutdown Purge,8.136301
13-03-2025 17:16:59,Start Shutdown Purge,8.235990
13-03-2025 17:16:59,Start Shutdown Purge,8.337263
13-03-2025 17:16:59,Start Shutdown Purge,8.437434
13-03-2025 17:16:59,Start Shutdown Purge,8.537443
13-03-2025 17:16:59,Start Shutdown Purge,8.638183
13-03-2025 17:16:59,Start Shutdown Purge,8.739588
13-03-2025 17:16:59,Start Shutdown Purge,8.839122
13-03-2025 17:16:59,Start Shutdown Purge,8.940477
13-03-2025 17:16:59,Start Shutdown Purge,9.040168
13-03-2025 17:16:59,Start Shutdown Purge,9.140581
13-03-2025 17:16:59,Start Shutdown Purge,9.240229
13-03-2025 17:16:59,Start Shutdown Purge,9.340462
13-03-2025 17:16:59,Start Shutdown Purge,9.440388
13-03-2025 17:16:59,Start Shutdown Purge,9.540227
13-03-2025 17:16:59,Start Shutdown Purge,9.640712
13-03-2025 17:16:59,Start Shutdown Purge,9.740363
13-03-2025 17:16:59,Start Shutdown Purge,9.840523
13-03-2025 17:16:59,Start Shutdown Purge,9.941566
13-03-2025 17:19:46,Boiler Initialized,0
13-03-2025 17:19:50,Boiler Ready,0
13-03-2025 17:19:51,Start Pre-Purge,0.000000
13-03-2025 17:19:51,Start Pre-Purge,0.100744
13-03-2025 17:19:51,Start Pre-Purge,0.201985
13-03-2025 17:19:51,Start Pre-Purge,0.302326
13-03-2025 17:19:51,Start Pre-Purge,0.402739
13-03-2025 17:19:51,Start Pre-Purge,0.503060
13-03-2025 17:19:51,Start Pre-Purge,0.602998
13-03-2025 17:19:51,Start Pre-Purge,0.703218
13-03-2025 17:19:51,Start Pre-Purge,0.804079
13-03-2025 17:19:51,Start Pre-Purge,0.904187
13-03-2025 17:19:51,Start Pre-Purge,1.003841
13-03-2025 17:19:51,Start Pre-Purge,1.103807
13-03-2025 17:19:51,Start Pre-Purge,1.204961
13-03-2025 17:19:51,Start Pre-Purge,1.306029
13-03-2025 17:19:51,Start Pre-Purge,1.407532
13-03-2025 17:19:51,Start Pre-Purge,1.506737
13-03-2025 17:19:51,Start Pre-Purge,1.608294
13-03-2025 17:19:51,Start Pre-Purge,1.708161
13-03-2025 17:19:51,Start Pre-Purge,1.808976
13-03-2025 17:19:51,Start Pre-Purge,1.910055
13-03-2025 17:19:51,Start Pre-Purge,2.009683
13-03-2025 17:19:51,Start Pre-Purge,2.109790
13-03-2025 17:19:51,Start Pre-Purge,2.210577
13-03-2025 17:19:51,Start Pre-Purge,2.310298
13-03-2025 17:19:51,Start Pre-Purge,2.411143
13-03-2025 17:19:51,Start Pre-Purge,2.511967
13-03-2025 17:19:51,Start Pre-Purge,2.612413
13-03-2025 17:19:51,Start Pre-Purge,2.713202
13-03-2025 17:19:51,Start Pre-Purge,2.814548
13-03-2025 17:19:51,Start Pre-Purge,2.914366
13-03-2025 17:19:51,Start Pre-Purge,3.014138
13-03-2025 17:19:51,Start Pre-Purge,3.114180
13-03-2025 17:19:51,Start Pre-Purge,3.213808
13-03-2025 17:19:51,Start Pre-Purge,3.314413
13-03-2025 17:19:51,Start Pre-Purge,3.415123
13-03-2025 17:19:51,Start Pre-Purge,3.516225
13-03-2025 17:19:51,Start Pre-Purge,3.616649
13-03-2025 17:19:51,Start Pre-Purge,3.717157
13-03-2025 17:19:51,Start Pre-Purge,3.818055
13-03-2025 17:19:51,Start Pre-Purge,3.918830
13-03-2025 17:19:51,Start Pre-Purge,4.019739
13-03-2025 17:19:51,Start Pre-Purge,4.121623
13-03-2025 17:19:51,Start Pre-Purge,4.223577
13-03-2025 17:19:51,Start Pre-Purge,4.323544
13-03-2025 17:19:51,Start Pre-Purge,4.424099
13-03-2025 17:19:51,Start Pre-Purge,4.525112
13-03-2025 17:19:51,Start Pre-Purge,4.624804
13-03-2025 17:19:51,Start Pre-Purge,4.725002
13-03-2025 17:19:51,Start Pre-Purge,4.825767
13-03-2025 17:19:51,Start Pre-Purge,4.927302
13-03-2025 17:19:51,Start Pre-Purge,5.027792
13-03-2025 17:19:51,Start Pre-Purge,5.129276
13-03-2025 17:19:51,Start Pre-Purge,5.229457
13-03-2025 17:19:51,Start Pre-Purge,5.328823
13-03-2025 17:19:51,Start Pre-Purge,5.429568
13-03-2025 17:19:51,Start Pre-Purge,5.530470
13-03-2025 17:19:51,Start Pre-Purge,5.631063
13-03-2025 17:19:51,Start Pre-Purge,5.731791
13-03-2025 17:19:51,Start Pre-Purge,5.832445
13-03-2025 17:19:51,Start Pre-Purge,5.931808
13-03-2025 17:19:51,Start Pre-Purge,6.032376
13-03-2025 17:19:51,Start Pre-Purge,6.132491
13-03-2025 17:19:51,Start Pre-Purge,6.231908
13-03-2025 17:19:51,Start Pre-Purge,6.332301
13-03-2025 17:19:51,Start Pre-Purge,6.432333
13-03-2025 17:19:51,Start Pre-Purge,6.532970
13-03-2025 17:19:51,Start Pre-Purge,6.633836
13-03-2025 17:19:51,Start Pre-Purge,6.734675
13-03-2025 17:19:51,Start Pre-Purge,6.835536
13-03-2025 17:19:51,Start Pre-Purge,6.936133
13-03-2025 17:19:51,Start Pre-Purge,7.037184
13-03-2025 17:19:51,Start Pre-Purge,7.137043
13-03-2025 17:19:51,Start Pre-Purge,7.237581
13-03-2025 17:19:51,Start Pre-Purge,7.337561
13-03-2025 17:19:51,Start Pre-Purge,7.438063
13-03-2025 17:19:51,Start Pre-Purge,7.537747
13-03-2025 17:19:51,Start Pre-Purge,7.639385
13-03-2025 17:19:51,Start Pre-Purge,7.739256
13-03-2025 17:19:51,Start Pre-Purge,7.839818
13-03-2025 17:19:51,Start Pre-Purge,7.940296
13-03-2025 17:19:51,Start Pre-Purge,8.041121
13-03-2025 17:19:51,Start Pre-Purge,8.141980
13-03-2025 17:19:51,Start Pre-Purge,8.240892
13-03-2025 17:19:51,Start Pre-Purge,8.341414
13-03-2025 17:19:51,Start Pre-Purge,8.442231
13-03-2025 17:19:51,Start Pre-Purge,8.542336
13-03-2025 17:19:51,Start Pre-Purge,8.642042
13-03-2025 17:19:51,Start Pre-Purge,8.741990
13-03-2025 17:19:51,Start Pre-Purge,8.841968
13-03-2025 17:19:51,Start Pre-Purge,8.943572
13-03-2025 17:19:51,Start Pre-Purge,9.043080
13-03-2025 17:19:51,Start Pre-Purge,9.143948
13-03-2025 17:19:51,Start Pre-Purge,9.243712
13-03-2025 17:19:51,Start Pre-Purge,9.344606
13-03-2025 17:19:51,Start Pre-Purge,9.445449
13-03-2025 17:19:51,Start Pre-Purge,9.545156
13-03-2025 17:19:51,Start Pre-Purge,9.645849
13-03-2025 17:19:51,Start Pre-Purge,9.745987
13-03-2025 17:19:51,Start Pre-Purge,9.846921
13-03-2025 17:19:51,Start Pre-Purge,9.947506
13-03-2025 17:20:01,Pre-Purge Completed,10.050434
13-03-2025 17:20:03,Pilot On,True
13-03-2025 17:20:07,Pilot Proved,47.959184
13-03-2025 17:20:09,Forced Draft Fan On,True
13-03-2025 17:20:11,Boiler Running,10.805321
13-03-2025 17:20:11,Boiler Running,11.701435
13-03-2025 17:20:11,Boiler Running,13.816469
13-03-2025 17:20:11,Boiler Running,16.976011
13-03-2025 17:20:11,Boiler Running,16.976011
13-03-2025 17:20:11,Boiler Running,21.687025
13-03-2025 17:20:11,Boiler Running,21.687025
13-03-2025 17:20:11,Boiler Running,21.687025
13-03-2025 17:20:11,Boiler Running,21.687025
13-03-2025 17:20:11,Boiler Running,30.483132
13-03-2025 17:20:11,Boiler Running,30.483132
13-03-2025 17:20:11,Boiler Running,30.483132
13-03-2025 17:20:11,Boiler Running,31.996323
13-03-2025 17:20:11,Boiler Running,31.996323
13-03-2025 17:20:11,Boiler Running,31.996323
13-03-2025 17:20:11,Boiler Running,34.671995
13-03-2025 17:20:11,Boiler Running,34.671995
13-03-2025 17:20:11,Boiler Running,34.671995
13-03-2025 17:20:11,Boiler Running,34.671995
13-03-2025 17:20:16,Boiler Running,35.432343
13-03-2025 17:20:16,Boiler Running,39.047815
13-03-2025 17:20:16,Boiler Running,45.526907
13-03-2025 17:20:16,Boiler Running,45.526907
13-03-2025 17:20:16,Boiler Running,45.526907
13-03-2025 17:20:16,Boiler Running,51.864101
13-03-2025 17:20:16,Boiler Running,51.864101
13-03-2025 17:20:16,Boiler Running,51.864101
13-03-2025 17:20:16,Boiler Running,51.864101
13-03-2025 17:20:16,Boiler Running,59.121443
13-03-2025 17:20:16,Boiler Running,59.691141
13-03-2025 17:20:16,Boiler Running,59.691141
13-03-2025 17:20:16,Boiler Running,59.691141
13-03-2025 17:20:16,Boiler Running,59.691141
13-03-2025 17:20:16,Boiler Running,60.239640
13-03-2025 17:20:16,Boiler Running,60.239640
13-03-2025 17:20:16,Boiler Running,60.239640
13-03-2025 17:20:16,Boiler Running,60.239640
13-03-2025 17:20:16,Boiler Running,66.024261
13-03-2025 17:20:16,Boiler Running,66.327913
13-03-2025 17:20:16,Boiler Running,66.327913
13-03-2025 17:20:16,Boiler Running,66.327913
13-03-2025 17:20:16,Boiler Running,66.327913
13-03-2025 17:20:16,Boiler Running,66.327913
13-03-2025 17:20:16,Boiler Running,66.901614
13-03-2025 17:20:17,Boiler Running,69.218174
13-03-2025 17:20:17,Boiler Running,69.408523
13-03-2025 17:20:17,Boiler Running,70.606314
13-03-2025 17:20:17,Boiler Running,71.093764
13-03-2025 17:20:17,Boiler Running,72.042378
13-03-2025 17:20:17,Boiler Running,72.042378
13-03-2025 17:20:17,Boiler Running,72.841054
13-03-2025 17:20:17,Boiler Running,74.838318
13-03-2025 17:20:17,Start Shutdown Purge,0.058392
13-03-2025 17:20:17,Start Shutdown Purge,0.158460
13-03-2025 17:20:18,Start Shutdown Purge,0.097336
13-03-2025 17:20:18,Start Shutdown Purge,0.197947
13-03-2025 17:20:18,Start Shutdown Purge,0.299104
13-03-2025 17:20:18,Start Shutdown Purge,0.400701
13-03-2025 17:20:18,Start Shutdown Purge,0.500074
13-03-2025 17:20:18,Start Shutdown Purge,0.600764
13-03-2025 17:20:18,Start Shutdown Purge,0.700789
13-03-2025 17:20:18,Start Shutdown Purge,0.801021
13-03-2025 17:20:18,Start Shutdown Purge,0.901714
13-03-2025 17:20:18,Start Shutdown Purge,1.002240
13-03-2025 17:20:18,Start Shutdown Purge,1.103382
13-03-2025 17:20:18,Start Shutdown Purge,1.203148
13-03-2025 17:20:18,Start Shutdown Purge,1.304031
13-03-2025 17:20:18,Start Shutdown Purge,1.404786
13-03-2025 17:20:18,Start Shutdown Purge,1.504682
13-03-2025 17:20:18,Start Shutdown Purge,1.605190
13-03-2025 17:20:18,Start Shutdown Purge,1.706244
13-03-2025 17:20:18,Start Shutdown Purge,1.807243
13-03-2025 17:20:18,Start Shutdown Purge,1.908895
13-03-2025 17:20:18,Start Shutdown Purge,2.009448
13-03-2025 17:20:18,Start Shutdown Purge,2.110121
13-03-2025 17:20:18,Start Shutdown Purge,2.210969
13-03-2025 17:20:18,Start Shutdown Purge,2.310663
13-03-2025 17:20:18,Start Shutdown Purge,2.411036
13-03-2025 17:20:18,Start Shutdown Purge,2.511425
13-03-2025 17:20:18,Start Shutdown Purge,2.611780
13-03-2025 17:20:18,Start Shutdown Purge,2.711401
13-03-2025 17:20:18,Start Shutdown Purge,2.811611
13-03-2025 17:20:18,Start Shutdown Purge,2.911881
13-03-2025 17:20:18,Start Shutdown Purge,3.013453
13-03-2025 17:20:21,Start Shutdown Purge,0.096551
13-03-2025 17:20:21,Start Shutdown Purge,0.197193
13-03-2025 17:20:21,Start Shutdown Purge,0.297430
13-03-2025 17:20:21,Start Shutdown Purge,0.398288
13-03-2025 17:20:21,Start Shutdown Purge,0.498530
13-03-2025 17:20:21,Start Shutdown Purge,0.598451
13-03-2025 17:20:21,Start Shutdown Purge,0.698377
13-03-2025 17:20:21,Start Shutdown Purge,0.798097
13-03-2025 17:20:21,Start Shutdown Purge,0.898388
13-03-2025 17:20:21,Start Shutdown Purge,0.998810
13-03-2025 17:20:21,Start Shutdown Purge,1.099424
13-03-2025 17:20:21,Start Shutdown Purge,1.199027
13-03-2025 17:20:21,Start Shutdown Purge,1.298887
13-03-2025 17:20:21,Start Shutdown Purge,1.399272
13-03-2025 17:20:21,Start Shutdown Purge,1.498972
13-03-2025 17:20:21,Start Shutdown Purge,1.598931
13-03-2025 17:20:21,Start Shutdown Purge,1.698921
13-03-2025 17:20:21,Start Shutdown Purge,1.799245
13-03-2025 17:20:21,Start Shutdown Purge,1.899559
13-03-2025 17:20:21,Start Shutdown Purge,2.000464
13-03-2025 17:20:21,Start Shutdown Purge,2.099671
13-03-2025 17:20:21,Start Shutdown Purge,2.200408
13-03-2025 17:20:21,Start Shutdown Purge,2.301320
13-03-2025 17:20:21,Start Shutdown Purge,2.401694
13-03-2025 17:20:21,Start Shutdown Purge,2.501663
13-03-2025 17:20:21,Start Shutdown Purge,2.603774
13-03-2025 17:20:21,Start Shutdown Purge,2.704874
13-03-2025 17:20:21,Start Shutdown Purge,2.804750
13-03-2025 17:20:21,Start Shutdown Purge,2.904622
13-03-2025 17:20:21,Start Shutdown Purge,3.004578
13-03-2025 17:20:21,Start Shutdown Purge,3.105287
13-03-2025 17:20:21,Start Shutdown Purge,3.205526
13-03-2025 17:20:21,Start Shutdown Purge,3.306244
13-03-2025 17:20:21,Start Shutdown Purge,3.406546
13-03-2025 17:20:21,Start Shutdown Purge,3.508305
13-03-2025 17:20:21,Start Shutdown Purge,3.608116
13-03-2025 17:20:21,Start Shutdown Purge,3.708825
13-03-2025 17:20:21,Start Shutdown Purge,3.810529
13-03-2025 17:20:21,Start Shutdown Purge,3.910896
13-03-2025 17:20:21,Start Shutdown Purge,4.012083
13-03-2025 17:20:21,Start Shutdown Purge,4.111810
13-03-2025 17:20:21,Start Shutdown Purge,4.212738
13-03-2025 17:20:21,Start Shutdown Purge,4.314537
13-03-2025 17:20:21,Start Shutdown Purge,4.414314
13-03-2025 17:20:21,Start Shutdown Purge,4.515245
13-03-2025 17:20:21,Start Shutdown Purge,4.616501
13-03-2025 17:20:21,Start Shutdown Purge,4.717284
13-03-2025 17:20:21,Start Shutdown Purge,4.816972
13-03-2025 17:20:21,Start Shutdown Purge,4.917903
13-03-2025 17:20:21,Start Shutdown Purge,5.018645
13-03-2025 17:20:21,Start Shutdown Purge,5.119503
13-03-2025 17:20:21,Start Shutdown Purge,5.219277
13-03-2025 17:20:21,Start Shutdown Purge,5.318984
13-03-2025 17:20:21,Start Shutdown Purge,5.419166
13-03-2025 17:20:21,Start Shutdown Purge,5.518937
13-03-2025 17:20:21,Start Shutdown Purge,5.618775
13-03-2025 17:20:21,Start Shutdown Purge,5.719527
13-03-2025 17:20:21,Start Shutdown Purge,5.820453
13-03-2025 17:20:21,Start Shutdown Purge,5.920245
13-03-2025 17:20:21,Start Shutdown Purge,6.020122
13-03-2025 17:20:21,Start Shutdown Purge,6.120998
13-03-2025 17:20:21,Start Shutdown Purge,6.221970
13-03-2025 17:20:21,Start Shutdown Purge,6.321666
13-03-2025 17:20:21,Start Shutdown Purge,6.422534
13-03-2025 17:20:21,Start Shutdown Purge,6.522917
13-03-2025 17:20:21,Start Shutdown Purge,6.622887
13-03-2025 17:20:21,Start Shutdown Purge,6.723734
13-03-2025 17:20:21,Start Shutdown Purge,6.824839
13-03-2025 17:20:21,Start Shutdown Purge,6.925744
13-03-2025 17:20:21,Start Shutdown Purge,7.026411
13-03-2025 17:20:21,Start Shutdown Purge,7.127297
13-03-2025 17:20:21,Start Shutdown Purge,7.226991
13-03-2025 17:20:21,Start Shutdown Purge,7.326822
13-03-2025 17:20:21,Start Shutdown Purge,7.426813
13-03-2025 17:20:21,Start Shutdown Purge,7.528161
13-03-2025 17:20:21,Start Shutdown Purge,7.628901
13-03-2025 17:20:21,Start Shutdown Purge,7.729632
13-03-2025 17:20:21,Start Shutdown Purge,7.831481
13-03-2025 17:20:21,Start Shutdown Purge,7.931218
13-03-2025 17:20:21,Start Shutdown Purge,8.032139
13-03-2025 17:20:21,Start Shutdown Purge,8.133008
13-03-2025 17:20:21,Start Shutdown Purge,8.232887
13-03-2025 17:20:21,Start Shutdown Purge,8.332665
13-03-2025 17:20:21,Start Shutdown Purge,8.432631
13-03-2025 17:20:21,Start Shutdown Purge,8.533474
13-03-2025 17:20:21,Start Shutdown Purge,8.635221
13-03-2025 17:20:21,Start Shutdown Purge,8.736141
13-03-2025 17:20:21,Start Shutdown Purge,8.835849
13-03-2025 17:20:21,Start Shutdown Purge,8.936563
13-03-2025 17:20:21,Start Shutdown Purge,9.037945
13-03-2025 17:20:21,Start Shutdown Purge,9.137825
13-03-2025 17:20:21,Start Shutdown Purge,9.237571
13-03-2025 17:20:21,Start Shutdown Purge,9.338280
13-03-2025 17:20:21,Start Shutdown Purge,9.438228
13-03-2025 17:20:21,Start Shutdown Purge,9.538085
13-03-2025 17:20:21,Start Shutdown Purge,9.637993
13-03-2025 17:20:21,Start Shutdown Purge,9.737729
13-03-2025 17:20:21,Start Shutdown Purge,9.839132
13-03-2025 17:20:21,Start Shutdown Purge,9.939044
13-03-2025 17:20:31,Boiler Initialized,0
13-03-2025 17:20:31,Boiler Initialized,0
13-03-2025 17:20:31,Boiler Initialized,0
13-03-2025 17:20:48,Boiler Initialized,0
